record_id,region,country,date,network_type,operator,device_type,signal_strength_dbm,latency_ms,throughput_mbps,data_usage_gb,call_drop_rate,packet_loss_percent,jitter_ms,download_speed_mbps,upload_speed_mbps,num_connected_users,network_availability_percent,temperature_celsius,weather_condition
R03278,West,Germany,2023-05-17 13:00:00,5G,O2,Tablet,-64,112,232.4,25.39,0.45,0.09,2.51,289.96,121.78,658,99.75,31.8,Rainy
R03279,South,Italy,2023-05-17 14:00:00,4G,O2,Router,-88,26,246.63,15.87,1.15,0.3,7.33,205.62,100.91,938,97.24,11.7,Stormy
R03280,South,Germany,2023-05-17 15:00:00,5G,Telecom Italia,Tablet,-83,63,188.78,27.7,1.93,0.1,7.19,129.53,145.33,68,95.59,31.0,Clear
R03281,South,France,2023-05-17 16:00:00,4G,Orange,Router,-85,106,218.3,6.54,1.83,0.26,13.64,276.21,88.15,722,98.07,33.1,Stormy
R03282,East,Germany,2023-05-17 17:00:00,5G,Telecom Italia,Smartphone,-76,46,171.7,3.52,1.73,0.55,16.97,76.64,30.56,934,96.75,25.5,Rainy
R03283,North,Spain,2023-05-17 18:00:00,4G,Vodafone,Router,-78,61,51.03,18.94,1.06,0.56,6.64,289.84,108.47,553,99.04,39.1,Cloudy
R03284,West,Netherlands,2023-05-17 19:00:00,5G,O2,Tablet,-59,92,53.61,21.35,0.6,0.17,9.07,22.59,90.83,798,97.73,27.9,Rainy
R03285,North,Germany,2023-05-17 20:00:00,5G,Deutsche Telekom,Router,-90,75,36.46,11.49,1.41,0.19,2.99,195.87,68.3,878,95.53,6.0,Stormy
R03286,North,Germany,2023-05-17 21:00:00,4G,O2,Tablet,-76,22,236.31,0.9,0.78,0.85,8.84,15.29,26.31,591,98.75,39.3,Cloudy
R03287,North,Italy,2023-05-17 22:00:00,5G,Vodafone,Router,-64,32,171.46,12.51,1.56,0.17,5.07,69.15,103.26,166,96.52,25.8,Clear
R03288,South,Spain,2023-05-17 23:00:00,4G,Deutsche Telekom,Smartphone,-52,89,199.58,7.4,0.03,0.05,8.27,144.55,69.39,239,97.04,14.6,Clear
R03289,Central,Netherlands,2023-05-18 00:00:00,5G,Orange,Router,-67,78,89.48,10.75,1.06,0.24,6.06,55.9,88.9,702,98.88,17.1,Cloudy
R03290,South,France,2023-05-18 01:00:00,5G,Orange,Router,-92,57,120.5,15.45,0.67,0.58,16.37,296.76,50.73,963,95.53,29.5,Clear
R03291,South,Germany,2023-05-18 02:00:00,5G,O2,Router,-89,104,19.55,21.22,0.5,0.01,1.08,234.17,27.58,947,99.89,28.9,Rainy
R03292,North,Netherlands,2023-05-18 03:00:00,5G,Deutsche Telekom,Router,-53,102,223.36,28.92,1.32,0.98,7.44,256.75,57.19,52,98.51,32.8,Rainy
R03293,South,France,2023-05-18 04:00:00,5G,Deutsche Telekom,Smartphone,-76,108,214.72,4.75,1.32,0.23,19.42,293.93,128.56,951,95.96,5.8,Rainy
R03294,North,Spain,2023-05-18 05:00:00,5G,Telecom Italia,Tablet,-62,87,198.35,20.56,0.07,0.24,13.9,205.68,28.14,973,95.29,37.7,Cloudy
R03295,Central,Spain,2023-05-18 06:00:00,5G,Vodafone,Router,-60,105,23.99,7.38,1.9,0.74,15.67,87.31,73.33,382,97.72,6.8,Stormy
R03296,West,Netherlands,2023-05-18 07:00:00,4G,Orange,Router,-89,88,51.82,7.01,0.72,0.25,17.34,229.52,48.15,389,96.9,16.6,Rainy
R03297,North,France,2023-05-18 08:00:00,4G,O2,Router,-63,20,90.2,19.19,1.83,0.4,7.88,179.45,144.54,209,95.15,4.5,Clear
R03298,Central,Spain,2023-05-18 09:00:00,5G,Deutsche Telekom,Smartphone,-81,69,73.14,23.39,1.17,0.54,2.25,87.57,17.28,944,98.05,14.5,Rainy
R03299,West,Netherlands,2023-05-18 10:00:00,5G,Orange,Tablet,-64,100,211.23,29.34,1.31,0.02,8.8,116.51,40.58,877,96.54,24.2,Rainy
R03300,East,Spain,2023-05-18 11:00:00,5G,O2,Tablet,-74,92,56.76,23.18,1.92,0.84,13.4,186.28,70.19,464,96.61,17.1,Cloudy
R03301,North,Spain,2023-05-18 12:00:00,4G,Orange,Router,-56,28,137.71,5.14,1.64,0.51,8.05,124.68,40.86,622,95.81,6.2,Clear
R03302,North,Spain,2023-05-18 13:00:00,5G,O2,Router,-67,72,147.13,7.15,0.28,0.31,9.52,78.19,107.46,314,95.7,12.4,Rainy
R03303,East,Italy,2023-05-18 14:00:00,4G,Orange,Tablet,-71,107,112.0,22.96,0.01,0.4,16.68,134.68,58.78,116,95.72,21.8,Clear
R03304,East,France,2023-05-18 15:00:00,5G,Telecom Italia,Router,-91,29,67.77,16.05,0.62,0.06,1.69,77.74,118.21,999,99.43,35.4,Cloudy
R03305,North,Netherlands,2023-05-18 16:00:00,5G,Vodafone,Router,-82,103,240.47,9.21,0.98,0.72,7.36,263.78,84.93,144,97.67,14.1,Stormy
R03306,East,Netherlands,2023-05-18 17:00:00,5G,Orange,Router,-61,100,109.22,14.42,1.46,0.54,10.28,211.28,66.89,768,97.35,20.9,Cloudy
R03307,South,France,2023-05-18 18:00:00,5G,Vodafone,Smartphone,-94,96,184.55,27.49,1.32,0.91,6.68,119.2,57.91,629,98.52,36.0,Rainy
R03308,West,France,2023-05-18 19:00:00,5G,Orange,Smartphone,-71,48,54.17,22.79,0.63,0.46,9.47,284.18,37.19,290,96.6,32.8,Rainy
R03309,West,France,2023-05-18 20:00:00,4G,Deutsche Telekom,Tablet,-80,55,207.47,13.8,1.08,0.83,8.63,122.8,41.62,66,99.11,3.3,Clear
R03310,West,France,2023-05-18 21:00:00,5G,Telecom Italia,Smartphone,-80,106,61.81,29.43,1.3,0.19,18.55,176.6,30.58,798,95.99,11.3,Rainy
R03311,South,Germany,2023-05-18 22:00:00,4G,Telecom Italia,Smartphone,-85,46,172.07,23.95,1.03,0.06,10.37,158.44,128.5,876,99.01,30.5,Cloudy
R03312,East,Netherlands,2023-05-18 23:00:00,4G,Vodafone,Tablet,-61,37,131.56,0.67,1.38,0.95,10.05,45.36,84.5,464,95.28,27.9,Cloudy
R03313,Central,Germany,2023-05-19 00:00:00,5G,Deutsche Telekom,Smartphone,-73,37,45.17,3.81,0.97,0.26,5.84,132.9,75.02,270,95.78,29.5,Cloudy
R03314,East,Spain,2023-05-19 01:00:00,5G,O2,Tablet,-91,28,15.99,16.84,1.06,0.83,1.88,32.49,51.73,764,99.46,2.2,Cloudy
R03315,North,Spain,2023-05-19 02:00:00,5G,Telecom Italia,Router,-61,86,233.38,10.82,1.88,0.26,6.69,59.46,79.95,750,95.55,15.7,Cloudy
R03316,West,Netherlands,2023-05-19 03:00:00,4G,Deutsche Telekom,Tablet,-67,26,40.17,24.47,0.78,0.16,1.52,238.38,132.97,913,96.23,26.3,Rainy
R03317,East,Spain,2023-05-19 04:00:00,4G,Deutsche Telekom,Tablet,-91,77,179.19,26.92,1.51,0.73,16.71,97.77,129.13,89,95.21,13.3,Clear
R03318,Central,France,2023-05-19 05:00:00,4G,Vodafone,Tablet,-93,98,166.64,7.6,0.67,0.78,4.88,35.8,91.87,180,97.99,20.4,Rainy
R03319,North,Germany,2023-05-19 06:00:00,5G,Deutsche Telekom,Router,-90,49,92.01,23.02,0.66,0.84,18.31,218.5,81.84,739,96.64,29.2,Rainy
R03320,South,France,2023-05-19 07:00:00,4G,Deutsche Telekom,Router,-73,92,54.49,16.29,1.85,0.86,17.83,242.69,37.74,178,98.17,17.7,Clear
R03321,South,Spain,2023-05-19 08:00:00,4G,O2,Router,-94,80,52.8,12.06,1.4,0.48,13.63,177.64,105.47,569,95.43,22.5,Stormy
R03322,Central,Germany,2023-05-19 09:00:00,4G,Vodafone,Tablet,-78,110,150.48,23.71,1.86,0.4,17.39,275.53,128.73,879,96.98,10.4,Rainy
R03323,North,France,2023-05-19 10:00:00,5G,Vodafone,Tablet,-66,119,141.26,17.17,1.99,0.75,17.68,256.34,49.33,241,96.86,11.4,Clear
R03324,West,Netherlands,2023-05-19 11:00:00,4G,Deutsche Telekom,Tablet,-58,101,220.22,19.24,0.0,0.57,15.75,170.29,68.15,474,97.68,3.4,Cloudy
R03325,East,France,2023-05-19 12:00:00,4G,O2,Tablet,-91,114,163.6,2.34,1.97,0.97,10.65,223.73,20.47,834,96.48,39.6,Cloudy
R03326,North,Spain,2023-05-19 13:00:00,5G,Orange,Tablet,-85,36,206.63,17.78,0.2,0.38,19.05,105.48,129.44,505,99.92,22.3,Cloudy
R03327,South,Germany,2023-05-19 14:00:00,5G,Telecom Italia,Tablet,-95,72,17.78,9.37,0.14,0.04,16.54,194.52,19.17,860,96.58,3.7,Cloudy
R03328,Central,Netherlands,2023-05-19 15:00:00,5G,Vodafone,Tablet,-86,25,171.04,15.05,1.54,0.59,3.41,293.31,107.13,274,98.48,2.4,Cloudy
R03329,Central,Germany,2023-05-19 16:00:00,4G,O2,Smartphone,-55,58,66.09,7.05,0.7,0.35,8.98,241.96,32.11,779,96.83,5.3,Clear
R03330,East,Netherlands,2023-05-19 17:00:00,4G,O2,Router,-52,44,70.68,18.63,1.84,0.34,11.25,118.62,111.38,563,97.67,27.3,Rainy
R03331,Central,Germany,2023-05-19 18:00:00,4G,Deutsche Telekom,Smartphone,-70,61,182.94,4.85,1.09,0.56,11.06,280.39,98.19,224,96.13,17.4,Clear
R03332,Central,Spain,2023-05-19 19:00:00,5G,Telecom Italia,Router,-63,61,200.42,4.13,0.77,0.92,8.21,249.29,105.11,365,95.86,19.1,Stormy
R03333,North,Netherlands,2023-05-19 20:00:00,4G,Vodafone,Tablet,-69,78,99.22,6.06,0.15,0.27,11.1,20.79,97.19,226,99.86,26.3,Clear
R03334,West,Italy,2023-05-19 21:00:00,5G,Orange,Smartphone,-84,57,199.62,24.62,0.93,0.38,2.77,226.34,62.52,142,97.7,27.8,Clear
R03335,East,Germany,2023-05-19 22:00:00,5G,Deutsche Telekom,Tablet,-94,50,116.5,1.49,0.56,0.89,13.45,293.16,94.93,320,97.3,28.6,Clear
R03336,North,Germany,2023-05-19 23:00:00,4G,Vodafone,Smartphone,-95,48,215.83,22.02,0.15,0.9,10.46,102.13,39.02,942,98.21,-1.4,Clear
R03337,West,France,2023-05-20 00:00:00,4G,Vodafone,Smartphone,-95,28,15.98,2.17,1.34,0.23,15.97,89.85,44.72,655,96.12,32.5,Stormy
R03338,North,Netherlands,2023-05-20 01:00:00,4G,O2,Tablet,-63,20,30.04,17.96,1.95,0.71,14.17,195.62,14.44,483,99.11,2.8,Cloudy
R03339,North,Italy,2023-05-20 02:00:00,5G,Telecom Italia,Smartphone,-74,99,196.32,23.32,0.76,0.42,3.14,41.94,93.86,797,96.24,23.6,Stormy
R03340,Central,Spain,2023-05-20 03:00:00,5G,Orange,Smartphone,-84,106,159.78,7.32,0.59,0.94,7.66,205.74,126.92,991,97.71,5.1,Rainy
R03341,West,France,2023-05-20 04:00:00,4G,Telecom Italia,Router,-57,91,144.16,6.28,0.18,0.73,14.99,75.71,59.88,509,95.64,32.2,Cloudy
R03342,East,Italy,2023-05-20 05:00:00,5G,O2,Tablet,-60,66,157.35,9.03,0.45,0.49,7.4,140.94,35.26,563,97.87,29.4,Clear
R03343,East,Netherlands,2023-05-20 06:00:00,4G,Orange,Tablet,-75,95,233.25,21.14,0.57,0.82,11.77,268.67,124.47,173,97.41,2.9,Rainy
R03344,West,Italy,2023-05-20 07:00:00,4G,Orange,Smartphone,-76,29,167.33,8.02,0.69,1.0,19.26,241.07,98.4,774,96.4,19.8,Clear
R03345,Central,Germany,2023-05-20 08:00:00,4G,Deutsche Telekom,Tablet,-60,35,165.39,15.3,1.27,0.45,2.52,41.32,134.56,718,96.54,27.5,Stormy
R03346,South,Germany,2023-05-20 09:00:00,5G,Orange,Router,-70,66,192.27,4.47,0.23,0.37,4.62,230.8,5.91,939,95.05,2.6,Cloudy
R03347,North,France,2023-05-20 10:00:00,5G,Vodafone,Router,-65,62,217.99,14.11,0.12,0.61,10.13,129.4,63.17,974,95.14,1.6,Stormy
R03348,Central,Netherlands,2023-05-20 11:00:00,4G,Telecom Italia,Tablet,-95,43,72.86,18.93,1.86,0.68,15.03,298.39,135.64,129,98.0,11.9,Cloudy
R03349,West,Netherlands,2023-05-20 12:00:00,4G,Telecom Italia,Tablet,-58,27,158.02,2.62,1.6,0.7,7.27,96.92,102.93,420,98.59,36.3,Clear
R03350,North,Italy,2023-05-20 13:00:00,5G,Deutsche Telekom,Router,-82,94,150.15,24.55,0.56,0.47,3.23,146.47,72.99,144,97.73,-2.0,Rainy
R03351,East,France,2023-05-20 14:00:00,4G,Orange,Tablet,-70,45,42.36,28.15,1.28,0.33,7.0,108.94,65.11,238,95.41,11.1,Clear
R03352,South,Netherlands,2023-05-20 15:00:00,5G,O2,Smartphone,-54,26,134.88,6.21,1.18,0.82,13.24,180.0,134.8,914,99.7,31.3,Rainy
R03353,East,Germany,2023-05-20 16:00:00,4G,Vodafone,Tablet,-89,98,26.69,22.9,1.49,0.96,16.06,87.1,125.61,171,98.57,10.5,Stormy
R03354,West,Italy,2023-05-20 17:00:00,5G,Deutsche Telekom,Smartphone,-84,34,54.39,9.75,1.72,0.86,19.56,274.67,6.79,883,96.19,-2.5,Stormy
R03355,North,Spain,2023-05-20 18:00:00,4G,Orange,Router,-72,67,229.11,20.46,0.72,0.68,15.47,188.93,22.56,93,98.36,23.5,Stormy
R03356,West,Germany,2023-05-20 19:00:00,5G,O2,Tablet,-77,22,38.62,9.55,1.32,0.36,10.35,283.39,79.29,309,95.56,38.1,Clear
R03357,North,France,2023-05-20 20:00:00,4G,Orange,Router,-87,35,148.94,25.94,1.6,0.62,6.56,207.35,21.62,856,98.9,21.1,Rainy
R03358,Central,Netherlands,2023-05-20 21:00:00,5G,Deutsche Telekom,Tablet,-61,98,87.64,10.74,1.4,0.1,18.62,63.89,44.84,237,97.4,31.6,Clear
R03359,South,Germany,2023-05-20 22:00:00,5G,O2,Smartphone,-92,108,143.28,25.54,1.84,0.53,11.15,14.47,126.06,866,97.05,-4.4,Stormy
R03360,Central,Spain,2023-05-20 23:00:00,5G,O2,Tablet,-51,116,66.39,23.1,0.99,0.78,14.09,128.2,60.99,310,95.05,24.7,Cloudy
R03361,Central,Spain,2023-05-21 00:00:00,5G,O2,Router,-54,33,116.65,6.29,1.61,0.25,9.98,298.12,70.38,606,98.26,1.8,Clear
R03362,West,France,2023-05-21 01:00:00,4G,O2,Smartphone,-64,107,218.16,5.13,1.82,0.5,5.6,264.31,30.26,109,99.15,26.4,Rainy
R03363,South,Germany,2023-05-21 02:00:00,5G,Orange,Tablet,-90,94,100.29,23.5,1.11,0.07,11.39,255.57,92.34,313,96.44,20.7,Rainy
R03364,North,Italy,2023-05-21 03:00:00,5G,O2,Router,-68,22,94.73,12.01,0.03,0.84,16.96,174.92,22.44,867,95.06,5.0,Stormy
R03365,North,Germany,2023-05-21 04:00:00,4G,Orange,Router,-68,92,117.07,28.51,1.64,0.35,8.28,37.5,96.38,597,98.88,21.3,Stormy
R03366,East,Spain,2023-05-21 05:00:00,5G,O2,Tablet,-56,89,34.12,28.32,1.69,0.58,13.71,14.4,113.28,887,98.18,25.4,Cloudy
R03367,North,France,2023-05-21 06:00:00,4G,O2,Router,-67,50,102.96,20.96,0.8,0.38,1.8,253.2,131.67,986,98.88,35.6,Rainy
R03368,West,France,2023-05-21 07:00:00,5G,Deutsche Telekom,Smartphone,-54,99,11.66,15.27,0.46,0.6,18.79,61.44,89.45,59,97.69,35.0,Rainy
R03369,Central,Italy,2023-05-21 08:00:00,5G,Orange,Tablet,-91,94,130.82,6.25,1.96,0.74,19.43,32.24,53.13,853,97.3,37.1,Stormy
R03370,Central,France,2023-05-21 09:00:00,5G,Orange,Smartphone,-91,36,213.51,26.53,1.1,0.33,8.34,215.83,128.49,885,96.1,32.9,Rainy
R03371,Central,France,2023-05-21 10:00:00,5G,Telecom Italia,Router,-59,68,142.5,2.92,1.03,0.52,10.47,10.34,91.51,152,95.39,19.3,Cloudy
R03372,South,France,2023-05-21 11:00:00,5G,Deutsche Telekom,Router,-55,22,155.85,11.43,1.89,0.79,4.05,224.84,56.93,959,97.36,33.2,Clear
R03373,North,France,2023-05-21 12:00:00,5G,Orange,Router,-68,102,17.34,9.92,0.82,0.69,4.73,65.78,51.77,893,99.34,27.5,Cloudy
R03374,West,France,2023-05-21 13:00:00,4G,Deutsche Telekom,Smartphone,-55,107,216.28,28.77,1.7,0.06,12.44,103.2,51.49,160,95.3,28.2,Cloudy
R03375,South,Spain,2023-05-21 14:00:00,4G,Deutsche Telekom,Router,-87,74,102.4,3.98,1.4,0.57,12.91,59.79,13.17,834,99.95,2.0,Clear
R03376,East,Germany,2023-05-21 15:00:00,5G,Deutsche Telekom,Tablet,-67,91,243.96,26.76,1.94,0.38,7.49,235.37,19.69,582,99.73,3.1,Rainy
R03377,West,Netherlands,2023-05-21 16:00:00,5G,Vodafone,Tablet,-82,119,38.91,13.96,0.86,0.71,8.11,150.58,18.01,550,98.2,3.1,Clear
R03378,West,France,2023-05-21 17:00:00,4G,Orange,Router,-58,59,236.72,1.9,1.82,0.02,10.62,58.09,50.27,254,99.57,4.4,Cloudy
R03379,West,Netherlands,2023-05-21 18:00:00,4G,Deutsche Telekom,Tablet,-56,85,162.23,22.0,1.14,0.33,18.86,21.17,73.73,146,97.77,13.8,Clear
R03380,Central,Netherlands,2023-05-21 19:00:00,5G,Vodafone,Smartphone,-62,106,22.56,3.48,0.95,0.09,3.84,296.15,26.4,871,97.02,9.2,Cloudy
R03381,West,Spain,2023-05-21 20:00:00,5G,Vodafone,Smartphone,-59,59,243.21,7.49,0.61,0.92,11.48,217.17,125.05,446,97.86,-2.8,Clear
R03382,North,France,2023-05-21 21:00:00,5G,O2,Router,-54,49,13.33,24.09,1.11,0.88,2.11,207.19,14.51,945,99.38,27.6,Cloudy
R03383,West,Netherlands,2023-05-21 22:00:00,5G,O2,Tablet,-82,44,185.37,5.06,1.15,0.97,9.71,155.81,142.07,993,99.79,13.1,Stormy
R03384,Central,France,2023-05-21 23:00:00,5G,Orange,Tablet,-78,26,223.49,10.1,1.8,0.64,8.55,136.15,15.79,862,99.19,-1.5,Rainy
R03385,West,Italy,2023-05-22 00:00:00,5G,O2,Router,-63,111,52.19,11.15,1.41,0.81,4.12,240.83,134.73,698,95.9,30.5,Clear
R03386,East,Italy,2023-05-22 01:00:00,4G,Orange,Smartphone,-62,69,92.41,17.87,1.65,0.61,4.12,249.72,42.8,616,97.96,-4.1,Clear
R03387,East,Italy,2023-05-22 02:00:00,5G,Vodafone,Router,-68,100,144.7,23.8,1.54,0.49,9.55,27.72,148.08,611,97.22,20.2,Clear
R03388,Central,Netherlands,2023-05-22 03:00:00,5G,Vodafone,Tablet,-60,115,173.15,7.31,0.55,0.83,3.41,259.23,80.59,545,97.41,29.1,Stormy
R03389,North,Italy,2023-05-22 04:00:00,4G,Orange,Tablet,-51,20,219.25,6.57,0.41,0.78,6.6,230.85,7.65,581,97.14,11.8,Rainy
R03390,North,Spain,2023-05-22 05:00:00,4G,O2,Router,-59,110,192.66,7.05,0.52,0.73,2.35,151.0,45.99,413,95.34,20.8,Clear
R03391,South,Spain,2023-05-22 06:00:00,4G,O2,Smartphone,-73,63,97.2,11.76,0.29,0.89,6.65,148.13,141.32,985,99.23,-2.7,Clear
R03392,Central,Netherlands,2023-05-22 07:00:00,4G,Orange,Smartphone,-54,119,207.21,16.29,0.77,0.93,11.14,252.09,48.45,306,99.89,5.7,Stormy
R03393,West,France,2023-05-22 08:00:00,5G,Telecom Italia,Router,-79,68,241.86,0.9,1.31,0.45,15.13,240.13,57.14,254,96.05,24.9,Clear
R03394,Central,Germany,2023-05-22 09:00:00,4G,O2,Tablet,-85,26,64.48,23.52,1.07,0.28,16.78,50.25,11.4,391,98.11,30.6,Stormy
R03395,South,France,2023-05-22 10:00:00,4G,Deutsche Telekom,Smartphone,-64,22,27.78,27.84,1.36,0.51,7.42,169.27,41.72,548,97.68,0.1,Cloudy
R03396,Central,France,2023-05-22 11:00:00,5G,O2,Router,-59,113,112.39,25.38,0.71,0.09,18.84,291.11,42.6,241,99.48,38.5,Stormy
R03397,Central,France,2023-05-22 12:00:00,4G,Telecom Italia,Tablet,-81,20,221.54,1.6,0.41,0.94,5.57,223.28,108.82,852,98.52,12.8,Cloudy
R03398,South,France,2023-05-22 13:00:00,4G,Vodafone,Smartphone,-92,70,46.07,15.97,0.41,0.98,2.53,292.16,78.34,173,98.75,36.6,Stormy
R03399,North,Germany,2023-05-22 14:00:00,5G,Vodafone,Smartphone,-57,117,222.59,24.51,1.2,0.65,18.58,235.04,28.35,175,99.76,19.3,Clear
R03400,West,Italy,2023-05-22 15:00:00,5G,Vodafone,Router,-66,57,248.13,10.65,0.33,0.75,11.26,162.15,120.36,242,98.32,24.0,Rainy
R03401,South,France,2023-05-22 16:00:00,5G,O2,Tablet,-86,62,22.96,26.96,0.79,0.32,7.68,185.42,93.67,287,97.27,2.9,Cloudy
R03402,East,Spain,2023-05-22 17:00:00,5G,Vodafone,Smartphone,-73,74,128.86,26.66,0.43,0.87,18.06,215.73,43.93,297,95.26,34.8,Rainy
R03403,North,Netherlands,2023-05-22 18:00:00,5G,Telecom Italia,Router,-72,76,88.93,4.68,1.33,0.9,15.74,221.36,37.45,870,99.53,-1.1,Rainy
R03404,East,Netherlands,2023-05-22 19:00:00,5G,Telecom Italia,Smartphone,-60,72,104.48,15.06,1.23,0.08,16.82,226.79,139.11,274,97.95,39.4,Rainy
R03405,North,Spain,2023-05-22 20:00:00,5G,O2,Tablet,-91,119,118.39,1.26,0.76,0.13,6.55,279.78,97.37,238,98.41,12.6,Stormy
R03406,West,France,2023-05-22 21:00:00,4G,Deutsche Telekom,Smartphone,-59,52,187.53,8.81,0.26,0.26,17.6,99.66,122.08,822,97.53,2.4,Clear
R03407,West,Germany,2023-05-22 22:00:00,4G,O2,Tablet,-53,99,151.91,24.45,0.42,0.7,13.35,250.55,37.7,271,96.97,22.3,Rainy
R03408,Central,Italy,2023-05-22 23:00:00,5G,Vodafone,Smartphone,-77,81,240.69,29.27,0.94,0.18,15.02,175.21,90.37,668,97.52,34.0,Rainy
R03409,East,Netherlands,2023-05-23 00:00:00,4G,O2,Smartphone,-59,30,89.86,27.44,1.94,0.22,6.94,266.75,12.76,650,95.24,12.9,Rainy
R03410,North,Italy,2023-05-23 01:00:00,5G,Telecom Italia,Router,-88,91,139.96,1.76,0.54,0.38,5.66,193.02,91.23,139,98.99,-4.6,Clear
R03411,West,Germany,2023-05-23 02:00:00,4G,O2,Smartphone,-89,71,205.2,27.84,0.38,0.61,8.76,281.19,34.52,452,95.79,34.3,Cloudy
R03412,South,Netherlands,2023-05-23 03:00:00,5G,O2,Tablet,-56,20,99.53,24.77,0.44,0.98,11.93,132.97,102.02,106,96.66,21.2,Cloudy
R03413,West,Italy,2023-05-23 04:00:00,4G,Deutsche Telekom,Router,-83,33,121.67,26.1,1.42,0.78,13.65,38.79,140.14,569,95.43,-0.8,Rainy
R03414,South,Germany,2023-05-23 05:00:00,5G,Telecom Italia,Tablet,-59,113,174.39,27.49,1.83,0.56,10.46,197.01,71.51,507,99.1,35.8,Cloudy
R03415,North,Italy,2023-05-23 06:00:00,4G,Orange,Tablet,-69,104,216.58,14.9,0.15,0.05,14.28,234.63,49.28,451,95.84,29.8,Stormy
R03416,West,France,2023-05-23 07:00:00,5G,Orange,Router,-78,40,109.76,6.73,1.5,0.52,14.46,210.52,22.87,922,96.99,19.0,Stormy
R03417,West,Germany,2023-05-23 08:00:00,4G,Telecom Italia,Tablet,-72,53,137.67,1.12,0.99,0.2,13.66,220.24,102.24,444,97.08,15.1,Clear
R03418,North,Italy,2023-05-23 09:00:00,4G,Orange,Smartphone,-55,109,244.03,1.19,1.65,0.3,5.77,18.38,89.71,207,96.58,26.8,Stormy
R03419,West,France,2023-05-23 10:00:00,5G,Vodafone,Router,-94,33,20.19,19.45,0.84,0.25,9.48,289.83,83.96,176,99.3,11.3,Clear
R03420,South,France,2023-05-23 11:00:00,4G,Orange,Smartphone,-80,59,117.57,10.45,0.01,0.35,15.55,86.61,140.72,566,98.86,24.5,Clear
R03421,West,Germany,2023-05-23 12:00:00,4G,Vodafone,Smartphone,-82,54,162.64,15.13,1.37,0.06,17.85,130.02,146.83,286,98.72,1.8,Cloudy
R03422,East,Spain,2023-05-23 13:00:00,4G,Telecom Italia,Tablet,-79,61,12.02,4.37,1.62,0.58,10.52,131.34,108.96,382,96.13,1.4,Rainy
R03423,Central,Netherlands,2023-05-23 14:00:00,4G,Orange,Tablet,-90,101,153.23,29.28,1.8,0.05,19.75,272.96,33.42,873,95.95,9.0,Rainy
R03424,South,Germany,2023-05-23 15:00:00,4G,Orange,Smartphone,-61,39,23.49,4.33,1.14,0.66,4.32,225.7,142.28,85,96.23,34.9,Rainy
R03425,East,France,2023-05-23 16:00:00,5G,Vodafone,Router,-79,79,215.81,13.62,0.24,0.73,5.26,189.86,55.01,674,96.93,33.3,Cloudy
R03426,North,France,2023-05-23 17:00:00,5G,Vodafone,Smartphone,-51,28,203.7,13.58,0.74,0.49,9.75,44.79,16.48,204,97.39,17.1,Rainy
R03427,South,Germany,2023-05-23 18:00:00,4G,O2,Smartphone,-58,52,17.74,0.75,1.57,0.78,10.67,103.79,39.96,593,96.25,21.3,Cloudy
R03428,Central,Spain,2023-05-23 19:00:00,5G,Deutsche Telekom,Tablet,-56,68,21.71,20.2,0.99,0.97,9.07,152.61,125.4,959,97.29,23.2,Cloudy
R03429,Central,Netherlands,2023-05-23 20:00:00,4G,Orange,Tablet,-90,87,190.87,16.38,1.4,0.34,9.18,43.32,34.55,986,95.92,11.8,Stormy
R03430,North,Italy,2023-05-23 21:00:00,5G,Deutsche Telekom,Smartphone,-58,23,98.69,15.18,0.01,0.62,10.26,175.68,62.28,167,96.34,26.6,Rainy
R03431,North,Germany,2023-05-23 22:00:00,4G,Deutsche Telekom,Smartphone,-75,67,148.01,24.63,0.15,0.32,7.08,72.16,44.66,371,96.3,22.4,Clear
R03432,South,Netherlands,2023-05-23 23:00:00,4G,Orange,Tablet,-61,35,74.88,7.61,1.36,0.44,3.49,249.1,11.93,565,98.64,10.9,Rainy
R03433,West,Netherlands,2023-05-24 00:00:00,4G,Vodafone,Smartphone,-73,66,51.51,25.9,0.58,0.02,19.17,250.39,86.45,316,97.29,7.8,Stormy
R03434,North,France,2023-05-24 01:00:00,4G,O2,Tablet,-84,45,81.06,26.01,0.78,0.07,16.1,183.69,96.17,411,98.08,39.1,Stormy
R03435,West,Italy,2023-05-24 02:00:00,5G,Telecom Italia,Smartphone,-67,89,69.21,24.89,1.28,0.8,16.48,114.26,119.72,534,98.35,7.8,Stormy
R03436,East,Germany,2023-05-24 03:00:00,5G,Orange,Router,-69,56,117.59,10.57,0.22,0.14,7.93,22.92,65.13,865,95.34,2.8,Clear
R03437,Central,France,2023-05-24 04:00:00,5G,Orange,Router,-90,41,189.2,5.3,1.67,0.7,8.67,192.41,25.49,279,98.97,32.6,Stormy
R03438,West,France,2023-05-24 05:00:00,4G,Telecom Italia,Smartphone,-75,26,142.99,14.52,0.29,0.71,18.78,237.53,99.56,470,96.42,31.5,Stormy
R03439,Central,Spain,2023-05-24 06:00:00,5G,Deutsche Telekom,Tablet,-89,61,156.2,8.17,1.47,1.0,19.49,239.22,134.06,446,97.55,5.7,Clear
R03440,West,Netherlands,2023-05-24 07:00:00,5G,O2,Smartphone,-53,49,122.82,2.04,0.59,0.7,18.91,150.5,22.37,762,96.69,33.2,Clear
